ClientID,Address_Raw,Service_Time,行車距離      ,郵遞區號3碼  ,郵遞區號 ,服務地點 ,Floor,Serial_No,Week1_Flag,Week2_Flag,Lat,Lon,排程總序號,Type,PointID,County,DepotID,Freq,Load,Cluster
5A-平鎮倉,74093 呈豐營造-觀音,8.0,25.29,328,桃園市觀音區,桃園市觀音區忠孝路546號,1,RT20250000011829,1.0,,25.058514,121.136464,1450,W1,0,Taiwan,PZ,1,8.0,7
5A-平鎮倉,75849 旭源營造-聯華,15.0,26.93,328,桃園市觀音區,桃園市觀音區工業一路18號-聯華,3,RT202500002509,,1.0,25.067964,121.126361,1450,W2,1,Taiwan,PZ,2,30.0,7
5A-平鎮倉,75849 旭源營造-聯華,15.0,26.93,328,桃園市觀音區,桃園市觀音區工業一路18號-聯華,5,RT202500002509,,1.0,25.067964,121.126361,1450,W2,2,Taiwan,PZ,2,30.0,7
5A-平鎮倉,75849 旭源營造-聯華,15.0,26.93,328,桃園市觀音區,桃園市觀音區工業一路18號-聯華,7,RT202500002509,,1.0,25.067964,121.126361,1450,W2,3,Taiwan,PZ,2,30.0,7
5A-平鎮倉,75674 豐達營造-觀音,8.0,28.34,328,桃園市觀音區,桃園市觀音區經建三路32號,1,RT20250000010286,,1.0,25.059261,121.122278,1450,W2,4,Taiwan,PZ,2,16.0,7
5A-平鎮倉,75674 豐達營造-觀音,8.0,28.34,328,桃園市觀音區,桃園市觀音區經建三路32號,1,RT20250000010286,,1.0,25.059261,121.122278,1450,W2,5,Taiwan,PZ,2,16.0,7
5A-平鎮倉,75674 豐達營造-觀音,8.0,28.34,328,桃園市觀音區,桃園市觀音區經建三路32號,1,RT20250000010286,,1.0,25.059261,121.122278,1450,W2,6,Taiwan,PZ,2,16.0,7
5A-平鎮倉,75674 豐達營造-觀音,8.0,28.34,328,桃園市觀音區,桃園市觀音區經建三路32號,1,RT20250000010286,,1.0,25.059261,121.122278,1450,W2,7,Taiwan,PZ,2,16.0,7
5A-平鎮倉,74801 亞通利大-法蘭摩沙,8.0,29.21,328,桃園市觀音區,桃園市觀音區經建一路5號對面工地,1,RT20250000012299,1.0,,25.053956,121.11872,1450,W1,8,Taiwan,PZ,1,8.0,7
5A-平鎮倉,74801 亞通利大-法蘭摩沙,8.0,29.21,328,桃園市觀音區,桃園市觀音區經建一路5號對面工地,1,RT20250000012299,1.0,,25.053956,121.11872,1450,W1,9,Taiwan,PZ,1,8.0,7
5A-平鎮倉,74801 亞通利大-法蘭摩沙,8.0,29.21,328,桃園市觀音區,桃園市觀音區經建一路5號對面工地,1,RT20250000012299,1.0,,25.053956,121.11872,1450,W1,10,Taiwan,PZ,1,8.0,7
5A-平鎮倉,74801 亞通利大-法蘭摩沙,8.0,29.21,328,桃園市觀音區,桃園市觀音區經建一路5號對面工地,1,RT20250000012299,1.0,,25.053956,121.11872,1450,W1,11,Taiwan,PZ,1,8.0,7
5A-平鎮倉,74801 亞通利大-法蘭摩沙,8.0,29.28,328,桃園市觀音區,桃園市觀音區經建一路5號對面工地,1,RT20250000012301,1.0,,25.053928,121.117942,1450,W1,12,Taiwan,PZ,1,8.0,7
5A-平鎮倉,74801 亞通利大-法蘭摩沙,8.0,29.28,328,桃園市觀音區,桃園市觀音區經建一路5號對面工地,1,RT20250000012301,1.0,,25.053928,121.117942,1450,W1,13,Taiwan,PZ,1,8.0,7
5A-平鎮倉,74801 亞通利大-法蘭摩沙,8.0,29.28,328,桃園市觀音區,桃園市觀音區經建一路5號對面工地,1,RT20250000013038,1.0,,25.053928,121.117942,1450,W1,14,Taiwan,PZ,1,8.0,7
5A-平鎮倉,74801 亞通利大-法蘭摩沙,8.0,29.28,328,桃園市觀音區,桃園市觀音區經建一路5號對面工地,1,RT20250000013038,1.0,,25.053928,121.117942,1450,W1,15,Taiwan,PZ,1,8.0,7
5A-平鎮倉,74801 亞通利大-法蘭摩沙,8.0,29.28,328,桃園市觀音區,桃園市觀音區經建一路5號對面工地,1,RT20250000013038,1.0,,25.053928,121.117942,1450,W1,16,Taiwan,PZ,1,8.0,7
5A-平鎮倉,74801 亞通利大-法蘭摩沙,8.0,29.28,328,桃園市觀音區,桃園市觀音區經建一路5號對面工地,1,RT20250000013038,1.0,,25.053928,121.117942,1450,W1,17,Taiwan,PZ,1,8.0,7
5A-平鎮倉,71951 乾隆建設-樂群街,8.0,30.55,328,桃園市觀音區,桃園市觀音區樂群街14巷,1,RT20250000011848,1.0,,25.050008,121.121361,1450,W1,18,Taiwan,PZ,1,8.0,7
5A-平鎮倉,71062 錦美紙業,8.0,32.03,328,桃園市觀音區,桃園市觀音區榮工北路10號-錦美紙業,1,RT20250000010339,,1.0,25.058208,121.127823,1450,W2,19,Taiwan,PZ,2,16.0,7
5A-平鎮倉,71062 錦美紙業,8.0,32.03,328,桃園市觀音區,桃園市觀音區榮工北路10號-錦美紙業,1,RT20250000010339,,1.0,25.058208,121.127823,1450,W2,20,Taiwan,PZ,2,16.0,7
5A-平鎮倉,76011 全新建設-觀音,8.0,34.29,328,桃園市觀音區,桃園市觀音區忠孝路298號旁(富貴一街上),1,RT202500003116,1.0,,25.054225,121.139408,1450,W1,21,Taiwan,PZ,1,8.0,7
5A-平鎮倉,76571 閎升營造-26地號,8.0,34.51,328,桃園市觀音區,桃園市觀音區成功路一段360巷30號,1,RT202500005792,1.0,,25.054433,121.137577,1450,W1,22,Taiwan,PZ,1,8.0,7
5A-平鎮倉,75540 昕揚建設-草福段39地號,8.0,34.57,328,桃園市觀音區,桃園市觀音區富貴一街113巷30號對面,1,RT202500001273,1.0,,25.05425,121.137027,1450,W1,23,Taiwan,PZ,1,8.0,7
5A-平鎮倉,76381 德山-草褔段55地號,8.0,34.68,328,桃園市觀音區,桃園市觀音區富貴二街25巷,1,RT202500004979,1.0,,25.053711,121.137194,1450,W1,24,Taiwan,PZ,1,8.0,7
5A-平鎮倉,77539 正冠開發-觀音區,8.0,34.83,328,桃園市觀音區,桃園市觀音區富貴一街與富貴二街交叉口-電聯定位,1,RT20250000010343,1.0,,25.052944,121.137172,1450,W1,25,Taiwan,PZ,1,8.0,7
5A-平鎮倉,77370 嘉禮建設-銜接#73157,8.0,35.1,328,桃園市觀音區,桃園市觀音區富貴三街中間工地,1,RT202500009563,1.0,,25.051786,121.139061,1450,W1,26,Taiwan,PZ,1,8.0,7
5A-平鎮倉,73800 駿龍營造-草福段293地號,8.0,35.5,328,桃園市觀音區,桃園市觀音區成功路一段&保障路-電聯帶定位,1,RT20250000013057,1.0,,25.054228,121.141036,1450,W1,27,Taiwan,PZ,1,8.0,7
5A-平鎮倉,72850 弘峻-草福段A區,8.0,35.64,328,桃園市觀音區,桃園市觀音區忠孝一街-附座標,1,RT202400005105,1.0,,25.053917,121.141614,1450,W1,28,Taiwan,PZ,1,8.0,7
5A-平鎮倉,75239 凱暉-草福段B區,8.0,35.66,328,桃園市觀音區,桃園市觀音區莊敬三街180號附近工地,1,RT20240000014900,1.0,,25.054003,121.141705,1450,W1,29,Taiwan,PZ,1,8.0,7
5A-平鎮倉,75239 凱暉-草福段B區,8.0,35.66,328,桃園市觀音區,桃園市觀音區莊敬三街180號附近工地-追加,1,RT202500007968,1.0,,25.054003,121.141705,1450,W1,30,Taiwan,PZ,1,8.0,7
5A-平鎮倉,77629 麗榮建設-莊敬三街,8.0,35.68,328,桃園市觀音區,桃園市觀音區莊敬三街,1,RT20250000010843,1.0,,25.054192,121.141927,1450,W1,31,Taiwan,PZ,1,8.0,7
5A-平鎮倉,74723 鼎騰建設-觀音,8.0,35.7,328,桃園市觀音區,桃園市觀音區莊敬三街172號旁,1,RT20250000012065,1.0,,25.054214,121.142033,1450,W1,32,Taiwan,PZ,1,8.0,7
5A-平鎮倉,75706 偉軒營造-觀音,8.0,35.82,328,桃園市觀音區,桃園市觀音區桃35鄉道155號,1,RT202500001859,1.0,,25.053483,121.141433,1450,W1,33,Taiwan,PZ,1,8.0,7
5A-平鎮倉,73710 竣鵬建設-翰林苑,8.0,35.95,328,桃園市觀音區,桃園市觀音區忠孝一街-電聯帶定位,1,RT20250000011833,1.0,,25.053711,121.142339,1450,W1,34,Taiwan,PZ,1,8.0,7
5A-平鎮倉,74376 郡鼎建設-郡鼎佳禾,8.0,36.09,328,桃園市觀音區,桃園市觀音區忠孝一街-郡鼎佳禾,1,RT20240000011114,1.0,,25.053267,121.14263,1450,W1,35,Taiwan,PZ,1,8.0,7
5A-平鎮倉,76573 閎升營造-420地號,8.0,36.31,328,桃園市觀音區,桃園市觀音區忠孝一街239號,1,RT202500005793,1.0,,25.053058,121.143102,1450,W1,36,Taiwan,PZ,1,8.0,7
5A-平鎮倉,73478 長洲建設-觀音,8.0,36.32,328,桃園市觀音區,桃園市觀音區忠孝一街-草漯有應公斜對面,1,RT202400007406,1.0,,25.052933,121.143058,1450,W1,37,Taiwan,PZ,1,8.0,7
5A-平鎮倉,75338 嘉禮建設-388、389地號,8.0,36.37,328,桃園市觀音區,桃園市觀音區忠孝路107-3號-草漯萬應宮,1,RT2025000220,1.0,,25.052622,121.142705,1450,W1,38,Taiwan,PZ,1,8.0,7
5A-平鎮倉,72750 世霖-觀音253地號,8.0,36.79,328,桃園市觀音區,桃園市觀音區莊敬路698號,1,RT202400004631,1.0,,25.049883,121.140627,1450,W1,39,Taiwan,PZ,1,8.0,7
5A-平鎮倉,78365 宜佳建設-草漯段558地號新建工程,8.0,36.83,328,桃園市觀音區,桃園市觀音區莊敬路696號旁,1,RT20250000013964,1.0,,25.049641,121.140369,1450,W1,40,Taiwan,PZ,1,8.0,7
5A-平鎮倉,74984 乾宏建設-觀音忠孝路,8.0,37.1,328,桃園市觀音區,桃園市觀音區忠孝路111巷106號,1,RT20250000013180,1.0,,25.048527,121.140322,1450,W1,41,Taiwan,PZ,1,8.0,7
5A-平鎮倉,75849 旭源營造-聯華,8.0,46.52,328,桃園市觀音區,桃園市觀音區工業一路18號-聯華,1,RT202500005242,1.0,,25.06985,121.12682,1450,W1,42,Taiwan,PZ,1,8.0,7
5A-平鎮倉,75849 旭源營造-聯華,8.0,46.52,328,桃園市觀音區,桃園市觀音區工業一路18號-聯華,1,RT202500005242,1.0,,25.06985,121.12682,1450,W1,43,Taiwan,PZ,1,8.0,7
5A-平鎮倉,66368 利德工程-大園,8.0,28.46,337,桃園市大園區,桃園市大園區埔心里埔心77-12號旁組合屋(工務所)-帶過去定位點,1,RT202300007705,1.0,,25.043889,121.217892,1440,W1,44,Taiwan,PZ,1,8.0,5
5A-平鎮倉,66368 利德工程-大園,8.0,28.46,337,桃園市大園區,桃園市大園區埔心里埔心77-12號旁組合屋(工務所)-帶過去定位點,1,RT202300007705,1.0,,25.043889,121.217892,1440,W1,45,Taiwan,PZ,1,8.0,5
5A-平鎮倉,66368 利德工程-大園,8.0,28.46,337,桃園市大園區,桃園市大園區埔心里埔心77-12號旁組合屋(工務所)-帶過去定位點,1,RT202300007705,1.0,,25.043889,121.217892,1440,W1,46,Taiwan,PZ,1,8.0,5
5A-平鎮倉,66368 利德工程-大園,8.0,28.46,337,桃園市大園區,桃園市大園區埔心里埔心77-12號旁組合屋(工務所)-帶過去定位點,1,RT202300007705,1.0,,25.043889,121.217892,1440,W1,47,Taiwan,PZ,1,8.0,5
5A-平鎮倉,66368 利德工程-大園,8.0,28.46,337,桃園市大園區,桃園市大園區埔心里埔心77-12號旁組合屋(工務所)-帶過去定位點,1,RT202300007705,1.0,,25.043889,121.217892,1440,W1,48,Taiwan,PZ,1,8.0,5
5A-平鎮倉,66368 利德工程-大園,8.0,28.46,337,桃園市大園區,桃園市大園區埔心里埔心77-12號旁組合屋(工務所)-帶過去定位點,1,RT202300007705,1.0,,25.043889,121.217892,1440,W1,49,Taiwan,PZ,1,8.0,5
5A-平鎮倉,72726 弘棋-田心段815地號,8.0,33.08,337,桃園市大園區,桃園市大園區華興路二段2號對面工地,1,RT202500007209,1.0,,25.048319,121.198697,1440,W1,50,Taiwan,PZ,1,8.0,5
5A-平鎮倉,77062 超揚營造-近埔心國小,8.0,37.49,337,桃園市大園區,桃園市大園區中正東路一段189巷35號-埔心國小附近,1,RT202500008021,1.0,,25.049591,121.227156,1440,W1,51,Taiwan,PZ,1,8.0,12
5A-平鎮倉,77175 廣利宏營造有限公司,8.0,37.51,337,桃園市大園區,桃園市大園區中正東路一段189巷35號埔心國小旁工地-大園重劃區,1,RT202500008746,1.0,,25.049533,121.226939,1440,W1,52,Taiwan,PZ,1,8.0,12
5A-平鎮倉,78215 茂成建設-中正東路一段,8.0,37.66,337,桃園市大園區,桃園市大園區中正東路一段189巷143號-大園重劃區-附地標,1,RT20250000013302,1.0,,25.049489,121.228025,1440,W1,53,Taiwan,PZ,1,8.0,12
5A-平鎮倉,77568 永融-橫埔段341~345,8.0,37.76,337,桃園市大園區,桃園市大園區中正東路一段189巷-航空城-橫埔段341~345地號,1,RT20250000010505,1.0,,25.048964,121.227895,1440,W1,54,Taiwan,PZ,1,8.0,12
5A-平鎮倉,77567 永融-橫埔段30.49,8.0,37.82,337,桃園市大園區,桃園市大園區中正東路一段189巷-航空城-橫埔段30.49地號,1,RT20250000010503,1.0,,25.049136,121.228403,1440,W1,55,Taiwan,PZ,1,8.0,12
5A-平鎮倉,77561 昇皇營造-橫埔段41.42.43地號,8.0,37.9,337,桃園市大園區,桃園市大園區大竹南路-航空城-橫埔段41.42.43地號,1,RT20250000010454,1.0,,25.04848,121.228356,1440,W1,56,Taiwan,PZ,1,8.0,12
5A-平鎮倉,77566 永融-橫埔段37~39,8.0,37.94,337,桃園市大園區,桃園市大園區中正東路一段189巷-航空城-橫埔段37~39地號,1,RT20250000010502,1.0,,25.048322,121.227978,1440,W1,57,Taiwan,PZ,1,8.0,12
5A-平鎮倉,76025 南昌營造-劉倉宇住宅,8.0,38.02,337,桃園市大園區,桃園市大園區中正東路一段189巷129號,1,RT202500003156,1.0,,25.047966,121.227339,1440,W1,58,Taiwan,PZ,1,8.0,12
5A-平鎮倉,77440 永融-橫埔段100~106,8.0,38.03,337,桃園市大園區,桃園市大園區中正東路一段189巷,1,RT202500009895,1.0,,25.047944,121.227198,1440,W1,59,Taiwan,PZ,1,8.0,12
5A-平鎮倉,78007 民興營造-橫埔段64-67,8.0,38.16,337,桃園市大園區,桃園市大園區中正東路一段189巷83號-航空城-橫埔段64-67地號,1,RT20250000012506,1.0,,25.047861,121.228111,1440,W1,60,Taiwan,PZ,1,8.0,12
5A-平鎮倉,78250 常詠營造-橫埔段146.147地號,8.0,38.2,337,桃園市大園區,桃園市大園區大園重劃區-橫埔段146147地號-電聯定位,1,RT20250000013459,1.0,,25.047666,121.227734,1440,W1,61,Taiwan,PZ,1,8.0,12
5A-平鎮倉,77675 元豪工程-大園橫浦段,8.0,38.23,337,桃園市大園區,桃園市大園區中正東路一段189巷139號-附地標,1,RT20250000011037,1.0,,25.0476,121.227417,1440,W1,62,Taiwan,PZ,1,8.0,5
5A-平鎮倉,76990 築億營造-大園區-1,8.0,38.23,337,桃園市大園區,桃園市大園區中正東路１段438之1號-大園重劃區,1,RT202500007686,1.0,,25.047527,121.227456,1440,W1,63,Taiwan,PZ,1,8.0,5
5A-平鎮倉,78039 謙平營造-橫埔段277-282地號-2/2,8.0,38.37,337,桃園市大園區,桃園市大園區橫埔段277-282地號-大園重劃區,1,RT20250000012627,1.0,,25.046608,121.226798,1440,W1,64,Taiwan,PZ,1,8.0,5
5A-平鎮倉,78038 謙平營造-橫埔段285地號-1/2,8.0,38.4,337,桃園市大園區,桃園市大園區中正東路一段189巷151-1號-橫埔段285地號-大園重劃區,1,RT20250000012626,1.0,,25.046522,121.226789,1440,W1,65,Taiwan,PZ,1,8.0,5
5A-平鎮倉,77244 宏源工程-王新穎.林振清,8.0,38.53,337,桃園市大園區,桃園市大園區中正東路一段189巷97之10號-航空城,1,RT202500009027,1.0,,25.045827,121.225853,1440,W1,66,Taiwan,PZ,1,8.0,5
5A-平鎮倉,76888 國統-航空城橫浦段,8.0,38.64,337,桃園市大園區,桃園市大園區埔心里,1,RT202500007252,1.0,,25.046552,121.22595,1440,W1,67,Taiwan,PZ,1,8.0,5
5A-平鎮倉,77545 建鴻土木-埔心六路,8.0,38.82,337,桃園市大園區,桃園市大園區埔心六路-航空城,1,RT20250000010405,1.0,,25.047011,121.225775,1440,W1,68,Taiwan,PZ,1,8.0,5
5A-平鎮倉,78211 茂成建設-橫埔段222地號,8.0,38.97,337,桃園市大園區,桃園市大園區中正東路一段-大園重劃區-橫埔段222地號-附地標,1,RT20250000013293,1.0,,25.047114,121.225084,1440,W1,69,Taiwan,PZ,1,8.0,5
5A-平鎮倉,77313 晟富工程行,8.0,39.18,337,桃園市大園區,桃園市大園區中正東路一段35號埔心國小旁-大園重劃區-電聯定位,1,RT202500009253,1.0,,25.048469,121.224445,1440,W1,70,Taiwan,PZ,1,8.0,5
5A-平鎮倉,78106 謙平營造-橫埔段368-368地號-4/4,8.0,39.4,337,桃園市大園區,桃園市大園區大園重劃區-橫埔段368-368地號,1,RT20250000012889,1.0,,25.047766,121.225231,1440,W1,71,Taiwan,PZ,1,8.0,5
5A-平鎮倉,77181 鴻城建設-大園區,8.0,39.41,337,桃園市大園區,桃園市大園區中正東路一段189巷35號-埔心國小附近-大園重劃區,1,RT202500008754,1.0,,25.047866,121.22532,1440,W1,72,Taiwan,PZ,1,8.0,5
5A-平鎮倉,77695 睿騏營造-埔心一路,8.0,39.53,337,桃園市大園區,桃園市大園區埔心一路及六路口-近埔心國小-電聯定位,1,RT20250000011120,1.0,,25.047886,121.226178,1440,W1,73,Taiwan,PZ,1,8.0,5
5A-平鎮倉,77187 民興營造-橫埔段363地號,8.0,39.58,337,桃園市大園區,桃園市大園區中正東路一段189巷83號,1,RT202500008789,1.0,,25.048069,121.226609,1440,W1,74,Taiwan,PZ,1,8.0,5
5A-平鎮倉,78325 勤實創新營造-福海段227.228地號,8.0,40.17,337,桃園市大園區,桃園市大園區大海路附近-福海段227.228地號-附地標,1,RT20250000013759,1.0,,25.049436,121.229848,1440,W1,75,Taiwan,PZ,1,8.0,12
5A-平鎮倉,76454 景盛土木-同#75557,8.0,40.18,337,桃園市大園區,桃園市大園區大竹南路81號,1,RT202500005291,1.0,,25.04953,121.230017,1440,W1,76,Taiwan,PZ,1,8.0,12
5A-平鎮倉,77546 建鴻土木-桃航三路,8.0,40.21,337,桃園市大園區,桃園市大園區桃航三路-航空城,1,RT20250000010406,1.0,,25.04928,121.230606,1440,W1,77,Taiwan,PZ,1,8.0,12
5A-平鎮倉,77988 億龍營造-以利亞,8.0,40.34,337,桃園市大園區,桃園市大園區桃航三路&大海路路口,1,RT20250000012380,1.0,,25.049016,121.230264,1440,W1,78,Taiwan,PZ,1,8.0,12
5A-平鎮倉,77569 將豪營造-福海段1416.1417,8.0,40.47,337,桃園市大園區,桃園市大園區大竹南路-航空城-福海段1416.1417地號,1,RT20250000010510,1.0,,25.049764,121.229514,1440,W1,79,Taiwan,PZ,1,8.0,12
5A-平鎮倉,77701 景盛土木-福海段174~178,8.0,40.5,337,桃園市大園區,桃園市大園區大竹南路81號-航空城-福海段174~178地號,1,RT20250000011138,1.0,,25.049994,121.229681,1440,W1,80,Taiwan,PZ,1,8.0,12
5A-平鎮倉,78333 子紳營造-福海段443地號,8.0,41.21,337,桃園市大園區,桃園市大園區大竹南路進去(A1-1.福海段443地號)-附地標,1,RT20250000013786,1.0,,25.047564,121.234455,1440,W1,81,Taiwan,PZ,1,8.0,12
5A-平鎮倉,75882 陳春木-大園,8.0,44.8,337,桃園市大園區,桃園市大園區中正東路1段438號-帶定位,1,RT202500002634,1.0,,25.043527,121.224367,1440,W1,82,Taiwan,PZ,1,8.0,5
5A-平鎮倉,76094 弘達流通-全聯觀音,8.0,61.81,328,桃園市觀音區,桃園市觀音區工業七路10號,1,RT20250000012204,,1.0,25.052894,121.110306,1450,W2,83,Taiwan,PZ,2,16.0,7
5A-平鎮倉,76094 弘達流通-全聯觀音,8.0,61.81,328,桃園市觀音區,桃園市觀音區工業七路10號,1,RT20250000012204,,1.0,25.052894,121.110306,1450,W2,84,Taiwan,PZ,2,16.0,7
5A-平鎮倉,70388 福順營造-觀音,8.0,63.77,328,桃園市觀音區,桃園市觀音區玉林路一段789號,1,RT20250000011849,1.0,,25.053067,121.096652,1450,W1,85,Taiwan,PZ,1,8.0,7
5A-平鎮倉,75058 玄通營造,8.0,68.3,328,桃園市觀音區,桃園市觀音區環科路528號-聯華二期,1,RT20250000012968,,1.0,25.041255,121.067928,1450,W2,86,Hsinchu,PZ,2,16.0,7
5A-平鎮倉,75058 玄通營造,8.0,68.3,328,桃園市觀音區,桃園市觀音區環科路528號-聯華二期,1,RT20250000012968,,1.0,25.041255,121.067928,1450,W2,87,Hsinchu,PZ,2,16.0,7
5A-平鎮倉,61755 韓商現代工程股份有限公司台灣分公司,8.0,70.83,328,桃園市觀音區,桃園市觀音區電廠路1號(大潭電廠)-出入需換證件,1,RT202500009997,,1.0,25.033278,121.051778,1450,W2,88,Hsinchu,PZ,2,16.0,7
5A-平鎮倉,61755 韓商現代工程股份有限公司台灣分公司,8.0,70.83,328,桃園市觀音區,桃園市觀音區電廠路1號(大潭電廠)-出入需換證件,1,RT202500009997,,1.0,25.033278,121.051778,1450,W2,89,Hsinchu,PZ,2,16.0,7
5A-平鎮倉,61755 韓商現代工程股份有限公司台灣分公司,8.0,70.83,328,桃園市觀音區,桃園市觀音區電廠路1號(大潭電廠)-出入需換證件,1,RT202500009997,,1.0,25.033278,121.051778,1450,W2,90,Hsinchu,PZ,2,16.0,7
5A-平鎮倉,61755 韓商現代工程股份有限公司台灣分公司,8.0,70.83,328,桃園市觀音區,桃園市觀音區電廠路1號(大潭電廠)-出入需換證件,1,RT202500009997,,1.0,25.033278,121.051778,1450,W2,91,Hsinchu,PZ,2,16.0,7
5A-平鎮倉,61755 韓商現代工程股份有限公司台灣分公司,8.0,70.83,328,桃園市觀音區,桃園市觀音區電廠路1號(大潭電廠)-出入需換證件,1,RT202500009997,,1.0,25.033278,121.051778,1450,W2,92,Hsinchu,PZ,2,16.0,7
5A-平鎮倉,61755 韓商現代工程股份有限公司台灣分公司,8.0,70.83,328,桃園市觀音區,桃園市觀音區電廠路1號(大潭電廠)-出入需換證件,1,RT202500009997,,1.0,25.033278,121.051778,1450,W2,93,Hsinchu,PZ,2,16.0,7
5A-平鎮倉,61755 韓商現代工程股份有限公司台灣分公司,8.0,70.83,328,桃園市觀音區,桃園市觀音區電廠路1號(大潭電廠)-出入需換證件,1,RT202500009997,,1.0,25.033278,121.051778,1450,W2,94,Hsinchu,PZ,2,16.0,7
5A-平鎮倉,61755 韓商現代工程股份有限公司台灣分公司,8.0,70.83,328,桃園市觀音區,桃園市觀音區電廠路1號(大潭電廠)-出入需換證件,1,RT202500009997,,1.0,25.033278,121.051778,1450,W2,95,Hsinchu,PZ,2,16.0,7
5A-平鎮倉,61755 韓商現代工程股份有限公司台灣分公司,8.0,70.83,328,桃園市觀音區,桃園市觀音區電廠路1號(大潭電廠)-出入需換證件,1,RT202500009997,,1.0,25.033278,121.051778,1450,W2,96,Hsinchu,PZ,2,16.0,7
5A-平鎮倉,61755 韓商現代工程股份有限公司台灣分公司,8.0,70.83,328,桃園市觀音區,桃園市觀音區電廠路1號(大潭電廠)-出入需換證件,1,RT202500009997,,1.0,25.033278,121.051778,1450,W2,97,Hsinchu,PZ,2,16.0,7
5A-平鎮倉,77121 台灣中油-觀塘,8.0,71.26,328,桃園市觀音區,桃園市觀音區電廠一路-觀塘-附定位照,1,RT202500008524,1.0,,25.03415,121.04865,1450,W1,98,Hsinchu,PZ,1,8.0,7
5A-平鎮倉,77066 東陞鼎營造-三俊街,8.0,33.38,238,新北市樹林區,新北市樹林區三俊街255巷1-1號,1,RT202500008043,1.0,,25.014417,121.422342,1180,W1,99,Taipei,WG,1,8.0,3
5A-平鎮倉,73858 新高山-樹林吳秉修,8.0,35.74,238,新北市樹林區,新北市樹林區樹新路50巷巷底,1,RT202500009499,1.0,,24.996227,121.42962,1180,W1,100,Taipei,WG,1,8.0,3
5A-平鎮倉,52749 文強-土城區,8.0,38.99,236,新北市土城區,新北市土城區中央路一段189巷內-停車場,1,RT20250000011841,,1.0,24.986769,121.446458,1150,W2,101,Taipei,WG,2,16.0,1
5A-平鎮倉,66738 瑞助-土城(三期),8.0,39.91,236,新北市土城區,新北市土城區莊園街123之10地號-停車場旁-三期(警衛室後休息站旁),1,RT202500009523,1.0,,24.981811,121.446325,1150,W1,102,Taipei,WG,1,8.0,1
5A-平鎮倉,66738 瑞助-土城(三期),8.0,39.91,236,新北市土城區,新北市土城區莊園街123之10地號-停車場旁-三期(警衛室後休息站旁),1,RT202500009523,1.0,,24.981811,121.446325,1150,W1,103,Taipei,WG,1,8.0,1
5A-平鎮倉,66738 瑞助-土城(三期),8.0,39.91,236,新北市土城區,新北市土城區莊園街123之10地號-停車場旁-三期,1,RT202500009524,1.0,,24.981811,121.446325,1150,W1,104,Taipei,WG,1,8.0,1
5A-平鎮倉,66738 瑞助-土城(三期),8.0,39.91,236,新北市土城區,新北市土城區莊園街123之10地號-停車場旁-三期,1,RT202500009524,1.0,,24.981811,121.446325,1150,W1,105,Taipei,WG,1,8.0,1
5A-平鎮倉,78295 吉宗營造-土城區,8.0,42.55,236,新北市土城區,新北市土城區中山路91號,1,RT20250000013595,1.0,,24.969948,121.432017,1150,W1,106,Taipei,WG,1,8.0,1
5A-平鎮倉,78295 吉宗營造-土城區,8.0,42.55,236,新北市土城區,新北市土城區中山路91號,1,RT20250000013595,1.0,,24.969948,121.432017,1150,W1,107,Taipei,WG,1,8.0,1
5A-平鎮倉,71629 展榮工程行,8.0,44.42,236,新北市土城區,新北市土城區福安街70巷底,1,RT202500007134,1.0,,24.965139,121.417959,1150,W1,108,Taipei,WG,1,8.0,1
5A-平鎮倉,70911 仁基建設,27.0,45.69,236,新北市土城區,新北市土城區中州路30巷1號-7F,7,RT20250000010513,1.0,,24.958372,121.413058,1150,W1,109,Taipei,WG,1,27.0,3
5A-平鎮倉,70911 仁基建設,8.0,45.69,236,新北市土城區,新北市土城區中州路30巷1號,1,RT20250000011007,1.0,,24.958372,121.413058,1150,W1,110,Taipei,WG,1,8.0,3
5A-平鎮倉,70911 仁基建設,8.0,45.72,236,新北市土城區,新北市土城區中州路30巷1號,1,RT20250000011006,1.0,,24.958872,121.412839,1150,W1,111,Taipei,WG,1,8.0,3
5A-平鎮倉,70652 旭?建設有限公司,17.0,48.87,236,新北市土城區,新北市土城區承天路16號,11,RT202500008606,1.0,,24.963572,121.437597,1150,W1,112,Taipei,WG,1,17.0,1
5A-平鎮倉,70652 旭?建設有限公司,22.0,48.87,236,新北市土城區,新北市土城區承天路16號-13F,13,RT20250000013393,1.0,,24.963572,121.437597,1150,W1,113,Taipei,WG,1,22.0,1
5A-平鎮倉,70652 旭?建設有限公司,19.5,49.22,236,新北市土城區,新北市土城區承天路16號-9F,9,RT20250000013689,1.0,,24.964739,121.438469,1150,W1,114,Taipei,WG,1,19.5,1
5A-平鎮倉,70652 旭?建設有限公司,8.0,49.39,236,新北市土城區,新北市土城區承天路16號,1,RT202500009927,1.0,,24.9639,121.438614,1150,W1,115,Taipei,WG,1,8.0,1
5A-平鎮倉,70652 旭?建設有限公司,17.0,49.4,236,新北市土城區,新北市土城區承天路16號,3,RT202500004183,1.0,,24.963728,121.43858,1150,W1,116,Taipei,WG,1,17.0,1
5A-平鎮倉,70652 旭?建設有限公司,17.0,49.4,236,新北市土城區,新北市土城區承天路16號,5,RT202500004183,1.0,,24.963728,121.43858,1150,W1,117,Taipei,WG,1,17.0,1
